,FID,SHAPE,date,end_,id,latitude,longitude,start,title,total_atte,type,service_area,num_vehicles,av_ratio,dist_to_highway
599,600,"{'x': -13052584.864224503, 'y': 3868373.889554349, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-05,19:00:00,49056,32.7968783228,-117.253364808,14:00:00,pacific beach tuesday farmers market,860,farmers,7806613.857444158,17105,0.050277696579947385,3518.148485914488
600,601,"{'x': -13054824.30268844, 'y': 3874559.1736150426, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,15:00:00,49211,32.8435723907,-117.273482026,13:30:00,60th la jolla christmas parade & holiday festival,7000,festival,6890709.283352976,6228,1.123956326268465,3440.2404897503384
601,602,"{'x': -13054824.411113625, 'y': 3874558.9893488963, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,15:00:00,49212,32.843571,-117.273483,13:30:00,la jolla community and holiday parade,11888,parades,6890709.283352976,6228,1.9087989723827874,3440.329277803263
602,603,"{'x': -13039784.390934916, 'y': 3858118.9523431007, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,13:30:00,49965,32.7194075,-117.1383762,12:00:00,annual our lady of guadalupe procession,2200,parades,20213876.608876333,29753,0.07394212348334622,679.4624406614007
603,604,"{'x': -13038343.015036175, 'y': 3860745.136257048, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,17:00:00,49887,32.7392534,-117.1254281,11:00:00,sono fest & chili cook-off,10200,festival,9996423.4630995,16962,0.6013441811107181,808.368171057834
604,605,"{'x': -13046077.080261182, 'y': 3862535.407309844, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,16:30:00,49150,32.7527798284,-117.19490439,09:00:00,old town artisans market,1100,farmers,7576696.002125137,3894,0.2824858757062147,268.1369164999178
605,606,"{'x': -13041065.299787676, 'y': 3861974.049583184, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,14:00:00,48852,32.7485387,-117.1498828,09:00:00,2017 hillcrest farmers market (sundays),2400,farmers,7426803.890344882,15577,0.15407331321820633,536.5619557145646
606,607,"{'x': -13050424.791325483, 'y': 3866815.766232937, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-03,11:00:00,49687,32.7851118383,-117.233960543,07:30:00,girls on the run 5k,2000,athletic,7541336.266226956,12001,0.16665277893508873,2440.465746068046
607,608,"{'x': -13051901.55090361, 'y': 3861526.9815239147, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,18:45:00,49700,32.7451609,-117.2472265,17:05:00,38th annual ocean beach holiday parade,6400,parades,19092778.066415835,25723,0.24880457178400653,1465.7285482135187
608,609,"{'x': -13043385.799101062, 'y': 3859431.2897266676, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,20:00:00,49898,32.7293253,-117.1707282,16:00:00,little italy tree lighting & christmas village,1050,festival,28662691.840406734,40309,0.026048773226822794,76.27434176197794
609,610,"{'x': -13041417.336545365, 'y': 3859364.9270300763, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,23:00:00,49897,32.7288238,-117.1530452,12:00:00,hpr international christmas festival (2-day event),10350,festival,2712193.6143494,2583,4.006968641114983,178.54447568137832
610,611,"{'x': -13040965.298706112, 'y': 3859743.301813465, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,23:00:00,49589,32.7316831239,-117.148984475,12:00:00,40th balboa park december nights (2-day event),162000,festival,3002934.813413098,1222,132.569558101473,511.23785400035763
611,612,"{'x': -13039143.17463794, 'y': 3861962.736029549, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,15:00:00,49270,32.7484532226,-117.132616056,10:00:00,north park toyland parade & festival 2017,9000,parades,9114272.97854511,26312,0.3420492550927334,894.3979418618404
612,613,"{'x': -13052502.411102187, 'y': 3861878.487738315, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,16:00:00,49519,32.7478166981,-117.252624119,09:00:00,ocean beach town council craft fair,200,farmers,2360713.1407817355,6030,0.03316749585406302,1711.7610606430737
613,614,"{'x': -13046077.080261182, 'y': 3862535.407309844, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,16:30:00,49149,32.7527798284,-117.19490439,09:00:00,old town artisans market,1100,farmers,6713104.661568643,3739,0.2941963091735758,268.1369164999178
614,615,"{'x': -13035717.125505293, 'y': 3861900.3006758774, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,13:00:00,48770,32.7479815027,-117.101839333,09:00:00,city heights farmers market (every saturday),600,farmers,6943618.5271911435,14732,0.040727667662231876,631.7913566465563
615,616,"{'x': -13042761.423327971, 'y': 3858623.861433023, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-02,14:00:00,48991,32.723223408,-117.165119337,08:00:00,the mercato: little italys farmers market (sat.),1900,farmers,6118265.019780207,11317,0.16788901652381374,75.0313837749232
616,617,"{'x': -13041417.336545365, 'y': 3859364.9270300763, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-12-01,23:00:00,49896,32.7288238,-117.1530452,15:00:00,hpr international christmas festival (2-day event),10350,festival,5223295.779717382,7616,1.3589810924369747,178.54447568137832
617,618,"{'x': -13038910.994240157, 'y': 3861859.2056865613, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-30,19:30:00,48717,32.747671015,-117.130530344,15:00:00,north park thursday market,970,farmers,12774562.873029292,31473,0.030820067994789185,731.3271746915706
618,619,"{'x': -13048019.851391599, 'y': 3860518.566325509, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-29,21:00:00,49963,32.7375414,-117.2123566,17:00:00,liberty station tree lighting/holiday festivities,2030,festival,17108887.59743029,13855,0.1465175027066041,2037.897401155609
619,620,"{'x': -13052136.37936944, 'y': 3861611.779944611, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-29,20:00:00,48614,32.7458016,-117.249336,16:00:00,ocean beach certified farmers market (wednesdays),1260,farmers,14740217.129992394,20094,0.06270528515974919,1566.9671029093863
620,621,"{'x': -13043043.411516836, 'y': 3857931.9821863216, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-29,14:00:00,48563,32.7179944103,-117.16765248,11:00:00,curbside bites food truck markets (wed. lunch),325,farmers,4298519.824469306,13895,0.023389708528247573,681.5842924127222
621,622,"{'x': -13052584.864224503, 'y': 3868373.889554349, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-28,19:00:00,49055,32.7968783228,-117.253364808,14:00:00,pacific beach tuesday farmers market,860,farmers,7806613.857444158,17105,0.050277696579947385,3518.148485914488
622,623,"{'x': -13041065.299787676, 'y': 3861974.049583184, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-26,14:00:00,48851,32.7485387,-117.1498828,09:00:00,2017 hillcrest farmers market (sundays),2400,farmers,7426803.890344882,15577,0.15407331321820633,536.5619557145646
623,624,"{'x': -13046077.080261182, 'y': 3862535.407309844, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-26,16:30:00,49148,32.7527798284,-117.19490439,09:00:00,old town artisans market,1100,farmers,7576696.002125137,3894,0.2824858757062147,268.1369164999178
624,625,"{'x': -13029695.850574745, 'y': 3852677.242964406, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-25,22:00:00,49967,32.6782708,-117.0477493,16:00:00,paradise hills night market,1100,festival,21936241.589997534,24890,0.0441944556046605,937.4818016361753
625,626,"{'x': -13052502.411102187, 'y': 3861878.487738315, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-25,16:00:00,49518,32.7478166981,-117.252624119,09:00:00,ocean beach town council craft fair,200,farmers,2360713.1407817355,6030,0.03316749585406302,1711.7610606430737
626,627,"{'x': -13046077.080261182, 'y': 3862535.407309844, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-25,16:30:00,49147,32.7527798284,-117.19490439,09:00:00,old town artisans market,1100,farmers,6713104.661568643,3739,0.2941963091735758,268.1369164999178
627,628,"{'x': -13035717.125505293, 'y': 3861900.3006758774, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-25,13:00:00,48769,32.7479815027,-117.101839333,09:00:00,city heights farmers market (every saturday),600,farmers,6943618.5271911435,14732,0.040727667662231876,631.7913566465563
628,629,"{'x': -13042761.423327971, 'y': 3858623.861433023, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-25,14:00:00,48990,32.723223408,-117.165119337,08:00:00,the mercato: little italys farmers market (sat.),1900,farmers,6118265.019780207,11317,0.16788901652381374,75.0313837749232
629,630,"{'x': -13042512.464299941, 'y': 3857569.0149909053, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-23,10:00:00,49690,32.7152511,-117.1628829,07:00:00,thanksgiving day run/walk for the hungry,4600,athletic,4234883.436883668,18356,0.25059925909784264,825.1869869268569
630,631,"{'x': -13041324.538391447, 'y': 3859740.0642649727, 'spatialReference': {'wkid': 102100, 'latestWkid': 3857}}",2017-11-23,11:00:00,49328,32.7316586586,-117.15221158,06:30:00,father joes thanksgiving day 5k,9100,athletic,4168332.5728839445,7013,1.297590189647797,209.56020889808045
